ContactID,Created,Updated,Location,Campaign,Program,SubFaculty,ProgramType,Status,StartDate,EndDate,LDA,TerminationDate,Gender,BirthDate,EducationLevel,Postal,TestScore,WonderlicScore,PrimaryFunder,NetRevenue
514771,"1/5/2021 3:53:51 PM","2/21/2022 9:26:49 AM","Springfield","[INTERNET] - [INTERNET]","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","1/25/2021 12:00:00 AM","2/1/2022 12:00:00 AM","2/1/2022 12:00:00 AM","1/1/1900 12:00:00 AM","Female","6/2/1991 12:00:00 AM","High School Graduate","65810","21","21 A1 Timed","Direct Unsubsidized Stafford Loan (Federal)",14075.5
155856,"11/5/2019 8:47:00 AM","9/21/2021 10:51:52 PM","Springfield","Online App - Online App","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.2w Withdrawn","9/28/2020 12:00:00 AM","5/24/2021 12:00:00 AM","5/24/2021 12:00:00 AM","6/7/2021 12:00:00 AM","Female","1/22/2002 12:00:00 AM","High School Graduate","65807","17","17 A1 Timed","Direct Unsubsidized Stafford Loan (Federal)",14575.5
158485,"5/29/2020 9:54:00 AM","1/4/2022 2:44:00 PM","Springfield","Google/PPC - Google/PPC","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.2w Withdrawn","8/11/2020 12:00:00 AM","12/16/2020 12:00:00 AM","3/25/2021 12:00:00 AM","12/16/2020 12:00:00 AM","Female","10/22/2001 12:00:00 AM","High School Graduate","65807","24","24 A1 Timed","Pell Grant (Federal)",15527.22
511346,"7/23/2020 10:28:57 PM","10/28/2022 12:23:19 PM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","9/28/2020 12:00:00 AM","11/1/2021 12:00:00 AM","11/1/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Female","7/20/1988 12:00:00 AM","Some College or University","64735","17","17 A1 Timed","Direct Unsubsidized Stafford Loan (Federal)",16075.5
512654,"8/13/2020 5:01:14 PM","5/6/2022 3:37:59 PM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","1/25/2021 12:00:00 AM","3/7/2022 12:00:00 AM","3/7/2022 12:00:00 AM","1/1/1900 12:00:00 AM","Female","12/18/2001 12:00:00 AM","High School Graduate","65804","23","23 A1 Timed","Direct Parent Plus Loan (Federal)",16075.5
514006,"11/7/2020 11:47:53 PM","3/7/2022 1:12:53 PM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","3/23/2021 12:00:00 AM","2/22/2022 12:00:00 AM","2/22/2022 12:00:00 AM","1/1/1900 12:00:00 AM","Female","6/6/1973 12:00:00 AM","College Graduate","65536","22","22 A1 Timed","Direct Unsubsidized Stafford Loan (Federal)",16075.5
513792,"10/25/2020 12:27:59 AM","12/30/2021 12:54:07 PM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","11/24/2020 12:00:00 AM","11/9/2021 12:00:00 AM","11/9/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Female","8/17/1984 12:00:00 AM","Some College or University","65583","21","21 A1 Timed","Direct Unsubsidized Stafford Loan (Federal)",14611.9
514146,"11/17/2020 6:49:28 PM","2/25/2022 2:28:04 PM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","1/25/2021 12:00:00 AM","1/19/2022 12:00:00 AM","1/19/2022 12:00:00 AM","1/1/1900 12:00:00 AM","Female","7/7/1996 12:00:00 AM","Some College or University","65809","25","25 A1 Timed","Veterans Affairs (State)",15627.99
514025,"11/9/2020 3:32:00 PM","7/22/2022 10:28:31 AM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","11/24/2020 12:00:00 AM","4/27/2022 12:00:00 AM","4/27/2022 12:00:00 AM","1/1/1900 12:00:00 AM","Female","2/18/2003 12:00:00 AM","Some College or University","65770","22","22 A1 Timed","Direct Unsubsidized Stafford Loan (Federal)",14575.5
513540,"10/7/2020 5:48:29 PM","12/29/2021 12:24:43 PM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","11/24/2020 12:00:00 AM","11/9/2021 12:00:00 AM","11/9/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Male","6/2/1990 12:00:00 AM","Some College or University","65803","25","25 A1 Timed","3 Payments (Personal)",16075.5
513429,"9/30/2020 3:28:59 PM","12/29/2021 12:23:46 PM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","11/24/2020 12:00:00 AM","11/23/2021 12:00:00 AM","11/23/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Female","8/14/1998 12:00:00 AM","High School Graduate","65806","18","18 A1 Timed","Direct Unsubsidized Stafford Loan (Federal)",14075.5
513263,"9/22/2020 5:12:38 PM","3/4/2022 10:11:24 AM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","1/25/2021 12:00:00 AM","12/15/2021 12:00:00 AM","12/15/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Female","12/7/1990 12:00:00 AM","Some College or University","65804","20","20 A1 Timed","Direct Unsubsidized Stafford Loan (Federal)",16171.08
513276,"9/23/2020 1:44:52 PM","1/24/2022 2:18:40 PM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","1/25/2021 12:00:00 AM","12/13/2021 12:00:00 AM","12/13/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Male","7/18/1971 12:00:00 AM","Some College or University","65803","18","18 A1 Timed","Direct Unsubsidized Stafford Loan (Federal)",14075.5
513606,"10/12/2020 5:43:04 AM","2/15/2022 2:08:32 PM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","1/25/2021 12:00:00 AM","1/27/2022 12:00:00 AM","1/27/2022 12:00:00 AM","1/1/1900 12:00:00 AM","Female","11/17/1989 12:00:00 AM","Some College or University","65737","19","19 A1 Timed","Pell Grant (Federal)",14626.9
513623,"10/13/2020 4:57:56 AM","1/4/2022 4:26:43 PM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","11/24/2020 12:00:00 AM","11/29/2021 12:00:00 AM","11/29/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Male","11/30/1997 12:00:00 AM","High School Graduate","65721","24","24 A1 Timed","Direct Unsubsidized Stafford Loan (Federal)",16075.5
513685,"10/16/2020 6:29:53 PM","1/6/2022 4:24:06 PM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","11/24/2020 12:00:00 AM","11/2/2021 12:00:00 AM","11/2/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Female","11/28/2000 12:00:00 AM","High School Graduate","65754","19","19 A1 Timed","Direct Unsubsidized Stafford Loan (Federal)",16075.5
515233,"2/3/2021 4:06:59 PM","3/14/2022 2:03:14 PM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","3/23/2021 12:00:00 AM","2/22/2022 12:00:00 AM","2/22/2022 12:00:00 AM","1/1/1900 12:00:00 AM","Female","4/30/1994 12:00:00 AM","College Graduate","65707","21","21 A1 Timed","Direct Unsubsidized Stafford Loan (Federal)",16075.5
515707,"3/7/2021 1:31:52 PM","6/16/2022 9:54:48 AM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","5/10/2021 12:00:00 AM","4/13/2022 12:00:00 AM","4/13/2022 12:00:00 AM","1/1/1900 12:00:00 AM","Female","8/23/1983 12:00:00 AM","Some College or University","65548","16","16 A1 Timed","Pell Grant (Federal)",14734.74
514572,"12/19/2020 9:52:51 AM","12/27/2022 11:45:33 AM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","3/23/2021 12:00:00 AM","8/16/2022 12:00:00 AM","8/16/2022 12:00:00 AM","1/1/1900 12:00:00 AM","Female","1/6/2001 12:00:00 AM","High School Graduate","65807","22","22 A1 Timed","Direct Unsubsidized Stafford Loan (Federal)",14075.5
514327,"12/1/2020 4:11:29 PM","5/3/2022 12:56:59 PM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","5/10/2021 12:00:00 AM","4/18/2022 12:00:00 AM","4/18/2022 12:00:00 AM","1/1/1900 12:00:00 AM","Female","3/10/1989 12:00:00 AM","Some College or University","65714","20","20 A1 Timed","Direct Unsubsidized Stafford Loan (Federal)",14075.5
516489,"4/28/2021 4:23:46 PM","7/13/2022 1:54:52 PM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","5/10/2021 12:00:00 AM","4/13/2022 12:00:00 AM","4/13/2022 12:00:00 AM","1/1/1900 12:00:00 AM","Female","10/25/1981 12:00:00 AM","Some College or University","65536","20","20 A1 Timed","Pell Grant (Federal)",16075.5
516107,"4/5/2021 4:19:42 PM","5/23/2022 11:13:34 AM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","5/10/2021 12:00:00 AM","5/19/2022 12:00:00 AM","5/19/2022 12:00:00 AM","1/1/1900 12:00:00 AM","Female","9/27/1993 12:00:00 AM","Some College or University","65613","25","25 A1 Timed","Pell Grant (Federal)",14575.5
516300,"4/15/2021 5:41:25 PM","9/16/2022 9:34:36 AM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","5/10/2021 12:00:00 AM","4/13/2022 12:00:00 AM","4/13/2022 12:00:00 AM","1/1/1900 12:00:00 AM","Female","10/4/1992 12:00:00 AM","College Graduate","65802","22","22 A1 Timed","Cash / Check / Money Order (Personal)",14650.72
510737,"6/9/2020 12:47:47 AM","1/4/2022 12:43:03 PM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","11/24/2020 12:00:00 AM","10/28/2021 12:00:00 AM","10/28/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Female","12/15/1995 12:00:00 AM","High School Graduate","65802","19","19 A1 Timed","CARES",16075.5
511264,"7/17/2020 9:29:21 PM","2/21/2022 3:33:28 PM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","1/25/2021 12:00:00 AM","12/13/2021 12:00:00 AM","12/13/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Female","8/6/1987 12:00:00 AM","High School Graduate","65704","20","20 A1 Timed","Direct Unsubsidized Stafford Loan (Federal)",16075.5
510961,"6/26/2020 12:53:45 PM","9/19/2021 9:46:47 AM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","8/11/2020 12:00:00 AM","7/15/2021 12:00:00 AM","7/1/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Female","8/14/1984 12:00:00 AM","College Graduate","65653","18","18 A1 Timed","Direct Unsubsidized Stafford Loan (Federal)",14918.02
513925,"11/3/2020 3:08:32 AM","11/10/2021 1:34:27 PM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.2w Withdrawn","11/24/2020 12:00:00 AM","3/4/2021 12:00:00 AM","5/11/2021 12:00:00 AM","3/4/2021 12:00:00 AM","Male","5/2/1995 12:00:00 AM","Some College or University","65616","30","30 A1 Timed","Direct Unsubsidized Stafford Loan (Federal)",16209.58
513485,"10/5/2020 9:40:20 AM","9/21/2021 10:34:57 PM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.2w Withdrawn","11/24/2020 12:00:00 AM","8/17/2021 12:00:00 AM","8/3/2021 12:00:00 AM","8/17/2021 12:00:00 AM","Female","8/13/2000 12:00:00 AM","High School Graduate","65807",""," N.A.","Direct Unsubsidized Stafford Loan (Federal)",14075.5
512649,"8/13/2020 9:53:02 AM","1/9/2022 12:21:29 PM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.2w Withdrawn","8/11/2020 12:00:00 AM","12/29/2020 12:00:00 AM","12/15/2020 12:00:00 AM","12/29/2020 12:00:00 AM","Female","5/21/2002 12:00:00 AM","High School Graduate","65738","20","20 A1 Timed","Direct Subsidized Stafford Loan (Federal)",16075.5
515431,"2/15/2021 4:56:47 PM","7/7/2022 11:10:18 AM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.2w Withdrawn","3/23/2021 12:00:00 AM","9/9/2021 12:00:00 AM","9/14/2021 12:00:00 AM","9/15/2021 12:00:00 AM","Male","6/10/1991 12:00:00 AM","Some College or University","65778","30","30 A1 Timed","Rehab Vocational Rehab (State)",16075.5
515069,"1/23/2021 1:45:26 PM","11/18/2021 3:30:07 PM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.2w Withdrawn","3/23/2021 12:00:00 AM","11/2/2021 12:00:00 AM","11/2/2021 12:00:00 AM","11/16/2021 12:00:00 AM","Female","4/22/1987 12:00:00 AM","Some College or University","65804","28","28 A1 Timed","Rehab Vocational Rehab (State)",16075.5
515462,"2/18/2021 2:34:08 AM","8/31/2022 11:03:34 AM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.2w Withdrawn","3/23/2021 12:00:00 AM","7/20/2022 12:00:00 AM","7/20/2022 12:00:00 AM","8/3/2022 12:00:00 AM","Male","10/26/1980 12:00:00 AM","Some College or University","63935","25","25 A1 Timed","Direct Unsubsidized Stafford Loan (Federal)",14659.08
516407,"1/1/1900 12:00:00 AM","9/21/2021 10:45:13 PM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.2w Withdrawn","5/10/2021 12:00:00 AM","6/2/2021 12:00:00 AM","6/2/2021 12:00:00 AM","6/16/2021 12:00:00 AM","Female","9/2/1993 12:00:00 AM","College Graduate","65622","19","19 A1 Timed","Pell Grant (Federal)",14180.3
510725,"6/8/2020 1:32:35 PM","10/22/2020 8:20:34 PM","Springfield","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.2w Withdrawn","8/11/2020 12:00:00 AM","10/22/2020 12:00:00 AM","4/20/2021 12:00:00 AM","10/22/2020 12:00:00 AM","Male","5/22/1993 12:00:00 AM","High School Graduate","65804","","22 A1 Timed","Direct Unsubsidized Stafford Loan (Federal)",16075.5
514455,"12/11/2020 10:31:05 AM","11/10/2021 12:56:39 PM","Springfield","ER - Book a Tour - Website ","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.2w Withdrawn","1/25/2021 12:00:00 AM","5/12/2021 12:00:00 AM","5/12/2021 12:00:00 AM","10/13/2021 12:00:00 AM","Female","4/10/1978 12:00:00 AM","Some College or University","65708","18","18 A1 Timed","Direct Unsubsidized Stafford Loan (Federal)",14884.34
156661,"1/5/2020 9:59:00 AM","1/3/2022 8:46:50 AM","Springfield","Virtual Adviser - Virtual Adviser","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","7/27/2020 12:00:00 AM","9/1/2021 12:00:00 AM","9/1/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Female","3/15/1993 12:00:00 AM","Some College or University","65807",""," N.A.","Pell Grant (Federal)",13575.5
157492,"2/25/2020 3:47:00 PM","11/5/2021 1:46:11 PM","Springfield","Virtual Adviser - Virtual Adviser","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","8/11/2020 12:00:00 AM","7/16/2021 12:00:00 AM","6/15/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Female","3/19/1983 12:00:00 AM","High School Graduate","65613","","20 A1 Timed","Pell Grant (Federal)",14127.99
515441,"1/1/1900 12:00:00 AM","9/21/2021 10:59:07 PM","Springfield","Short Form - Short Form","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.2w Withdrawn","3/23/2021 12:00:00 AM","4/20/2021 12:00:00 AM","1/1/1900 12:00:00 AM","4/20/2021 12:00:00 AM","Male","3/14/2000 12:00:00 AM","Some College or University","65810","","19","Pell Grant (Federal)",10299.59
9103,"8/13/2019 3:55:00 PM","2/21/2022 8:44:34 AM","Springfield","Short Form - Short Form","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","6/15/2020 12:00:00 AM","6/7/2021 12:00:00 AM","5/10/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Female","3/8/1997 12:00:00 AM"," N.A.","72712","","20","Wellspring Loan Over 12 Months (School)",15243.14
9148,"2/5/2020 12:08:00 AM","11/5/2021 1:51:03 PM","Springfield","Short Form - Short Form","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","6/15/2020 12:00:00 AM","5/19/2021 12:00:00 AM","5/10/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Female","8/20/1978 12:00:00 AM","Some College or University","65583","","31 A1 Timed","Pell Grant (Federal)",16171.08
154383,"7/30/2019 2:05:00 PM","4/14/2022 3:26:38 PM","Springfield","Short Form - Short Form","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","9/28/2020 12:00:00 AM","11/22/2021 12:00:00 AM","11/22/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Female","12/11/1985 12:00:00 AM","High School Graduate","72601","27","27 A1 Timed","Direct Unsubsidized Stafford Loan (Federal)",16075.5
77899,"11/17/2017 11:14:01 AM","2/25/2022 2:23:55 PM","Springfield","Short Form - Short Form","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","9/28/2020 12:00:00 AM","12/20/2021 12:00:00 AM","12/20/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Female","12/2/1992 12:00:00 AM","College Graduate","65803","17","17 A1 Timed","Workforce Investment Act (State)",16075.5
156868,"1/15/2020 10:12:49 AM","11/10/2021 1:42:34 PM","Springfield","Student - Student","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.2w Withdrawn","9/28/2020 12:00:00 AM","2/1/2021 12:00:00 AM","11/11/2020 12:00:00 AM","2/1/2021 12:00:00 AM","Female","9/2/1980 12:00:00 AM","Some College or University","65804","21","21 A1 Timed","Workforce Investment Act (State)",16075.5
511369,"7/25/2020 12:50:47 PM","1/6/2022 3:33:10 PM","Springfield","ER - Schedule a Tour - Schedule a Tour","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","8/11/2020 12:00:00 AM","7/20/2021 12:00:00 AM","7/1/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Female","7/24/1995 12:00:00 AM","High School Graduate","65583","22","22 A1 Timed","Direct Unsubsidized Stafford Loan (Federal)",16075.5
513892,"10/30/2020 9:03:35 PM","3/2/2022 3:57:38 PM","Springfield","ER - Schedule a Tour - Schedule a Tour","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","11/24/2020 12:00:00 AM","10/28/2021 12:00:00 AM","10/28/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Female","12/21/1999 12:00:00 AM","High School Graduate","65775","19","19 A1 Timed","Direct Unsubsidized Stafford Loan (Federal)",14893.54
514329,"12/1/2020 5:31:04 PM","12/7/2022 11:15:53 AM","Springfield","ER - Schedule a Tour - Schedule a Tour","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","1/25/2021 12:00:00 AM","12/15/2021 12:00:00 AM","12/15/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Female","4/17/1993 12:00:00 AM","High School Graduate","65804","24","24 A1 Timed","Direct Unsubsidized Stafford Loan (Federal)",16075.5
515440,"2/16/2021 12:33:09 PM","7/7/2022 11:11:19 AM","Springfield","ER - Schedule a Tour - Schedule a Tour","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","5/10/2021 12:00:00 AM","4/11/2022 12:00:00 AM","4/11/2022 12:00:00 AM","1/1/1900 12:00:00 AM","Male","1/21/1998 12:00:00 AM","Some College or University","65804","30","30 A1 Timed","Direct Unsubsidized Stafford Loan (Federal)",12500
515834,"3/17/2021 9:50:36 AM","3/8/2022 9:15:22 AM","Springfield","ER - Schedule a Tour - Schedule a Tour","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","3/23/2021 12:00:00 AM","2/22/2022 12:00:00 AM","2/22/2022 12:00:00 AM","1/1/1900 12:00:00 AM","Male","12/12/1987 12:00:00 AM","High School Graduate","65079","21","21 A1 Timed","Cash / Check / Money Order (Personal)",16075.5
515865,"3/19/2021 9:20:55 AM","5/12/2022 3:22:10 AM","Springfield","ER - Schedule a Tour - Schedule a Tour","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","5/10/2021 12:00:00 AM","4/28/2022 12:00:00 AM","4/28/2022 12:00:00 AM","1/1/1900 12:00:00 AM","Female","6/29/2001 12:00:00 AM","High School Graduate","65804","20","20 A1 Timed","Pell Grant (Federal)",14075.5
513224,"9/19/2020 1:45:15 AM","2/25/2022 2:36:54 PM","Springfield","ER - Schedule a Tour - Schedule a Tour","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","9/28/2020 12:00:00 AM","9/21/2021 12:00:00 AM","9/21/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Female","7/23/2000 12:00:00 AM","Some College or University","65802","18"," N.A.","Cash / Check / Money Order (Personal)",16075.5
